"dataResourceUid","images","dcterms:modified","dcterms:language","dcterms:license","rightsHolder","dcterms:accessRights","dcterms:bibliographicCitation","references","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","ownerInstitutionCode","basisOfRecord","informationWithheld","dataGeneralizations","dynamicProperties","provenance","rights","source","dcterms:type","occurrenceID","catalogNumber","recordNumber","recordedBy","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","behavior","establishmentMeans","occurrenceStatus","preparations","disposition","associatedMedia","associatedReferences","associatedSequences","associatedTaxa","otherCatalogNumbers","occurrenceRemarks","organismID","recordID","locationID","higherGeography","continent","waterBody","islandGroup","island","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","minimumElevationInMeters","maximumElevationInMeters","verbatimElevation","verbatimElevation","minimumDepthInMeters","maximumDepthInMeters","verbatimDepth","verbatimDepth","locationAccordingTo","locationRemarks","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","coordinatePrecision","verbatimCoordinates","verbatimLatitude","verbatimLatitude","verbatimLongitude","verbatimLongitude","verbatimCoordinateSystem","verbatimCoordinateSystem","verbatimSRS","footprintSRS","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","georeferenceRemarks"
"dr1411","8a9bb725-6cae-4e39-acb4-126de8db1413","2020-11-13T18:55Z","","CC-BY-NC 4.0 (Int)","nroge","","","https://www.inaturalist.org/observations/64776877","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© nroge some rights reserved","","","https://www.inaturalist.org/observations/64776877","64776877","","Nroge","","","","","","","","","PRESENT","","","","","","","","Female and joey","","78655615-b68d-4a1a-8c25-d6f34fc8b955","","","","","","","Australia","AU","Queensland","","","","Enoggera Reservoir QLD 4520, Australia","","","","","","","","","","","-27.425895","152.880743","EPSG:4326","5814.0","","","-27.4258953","","152.8807427","","EPSG:4326","","","","","","","","",""
"dr1411","e3a4d621-2158-43f1-bd7d-db2d7740d944","2021-07-15T06:30:13Z","","CC-BY-NC 4.0 (Int)","Lara Solyma","","","https://www.inaturalist.org/observations/55885398","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© Lara Solyma some rights reserved","","","https://www.inaturalist.org/observations/55885398","55885398","","Solyma, Lara","","","","","Adult","","","","PRESENT","","","","","","","","Koala in a Eucalyptus tereticornis","","856b35bd-86f0-454a-95e3-31def696f33f","","","","","","","Australia","AU","Queensland","","","","Croftby QLD 4310, Australia","","","","","","","","","","","-28.165365","152.60724","EPSG:4326","79.0","","","-28.1653646847","","152.6072397083","","EPSG:4326","","","","","","","","",""
"dr1411","","2020-06-03T08:58:30Z","","CC-BY-NC 4.0 (Int)","Megan Forward","","","https://www.inaturalist.org/observations/48307619","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© Megan Forward some rights reserved","","","https://www.inaturalist.org/observations/48307619","48307619","","Forward, Megan","","","","","","","","","PRESENT","","","","","","","","Large Koala high in gum tree on the Burleigh Heads National Park walking trail","","297ff788-7213-47b4-ae1e-fce0e8a80370","","","","","","","Australia","AU","Queensland","","","","Gold Coast QLD, Australia","","","","","","","","","","","-28.092491","153.456943","EPSG:4326","3921.0","","","-28.0924913513","","153.456942688","","EPSG:4326","","","","","","","","",""
"dr1411","9b4f4f3f-98ca-4f93-97d0-580f5ebc6a8f","2021-08-13T11:58:12Z","","CC-BY-NC 4.0 (Int)","robcullen","","","https://www.inaturalist.org/observations/90763368","","","","iNaturalist","Observations","iNaturalist observations","","HUMAN_OBSERVATION","","","","","© robcullen some rights reserved","","","https://www.inaturalist.org/observations/90763368","90763368","","Robcullen","","","","","","","","","PRESENT","","","","","","","","Scratch marks on Euc tereticornis appear to be koalas. This tree in horse paddock seems to be a long way from other eucalypts.","","dd0dcabe-2253-46f8-bb59-e21e95b9920b","","","","","","","Australia","AU","Queensland","","","","Christmas Creek QLD 4285, Australia","","","","","","","","","","","-28.169561","152.979379","EPSG:4326","15.0","","","-28.1695612835","","152.9793790531","","EPSG:4326","","","","","","","","",""
"dr1411","ea8a43d3-700a-46e1-8258-1006323bce31","2021-05-25T11:29:35Z","","CC-BY-NC 4.0 (Int)","toohey-forest-wildlife","","","https://www.inaturalist.org/observations/80222610","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© toohey-forest-wildlife some rights reserved","","","https://www.inaturalist.org/observations/80222610","80222610","","","","","","","","","","","PRESENT","","","","","","","","Forest RedGum","","b80b85af-cfff-4d99-92b6-7c743b71541d","","","","","","","Australia","AU","Queensland","","","","Gaza Road, Holland Park West, QLD, AU","","","","","","","","","","","-27.534614","153.061419","EPSG:4326","37.0","","","-27.534614311","","153.0614188048","","EPSG:4326","","","","","","","","",""
"dr1411","a8547c02-9c35-4455-9865-172ebfb815ea","2021-08-14T09:27:59Z","","CC-BY-NC 4.0 (Int)","greg n","","","https://www.inaturalist.org/observations/91084985","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© greg n some rights reserved","","","https://www.inaturalist.org/observations/91084985","91084985","","","","","","","Adult","","","","PRESENT","","","","","","","","phone photo by neighbour early morning.","","dfc9fdd9-c4af-4878-8d3c-3fb41fba83af","","","","","","","Australia","AU","Queensland","","","","Coorparoo QLD 4151, Australia","","","","","","","","","","","-27.508121","153.067496","EPSG:4326","50.0","","","-27.5081212413","","153.0674960464","","EPSG:4326","","","","","","","","",""
"dr1411","af758b49-3c12-4053-bfba-7a05c7ad2eda","2020-09-02T11:19:30Z","","CC-BY-NC 4.0 (Int)","stragu","","","https://www.inaturalist.org/observations/57173874","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© stragu some rights reserved","","","https://www.inaturalist.org/observations/57173874","57173874","","Stragu","","","","","","","","","PRESENT","","","","","","","","","","0b56fce4-1b62-4330-800f-3a8b9964d0fa","","","","","","","Australia","AU","Queensland","","","","North Stradbroke Island, Point Lookout, QLD, AU","","","","","","","","","","","-27.430789","153.528767","EPSG:4326","26.0","","","-27.4307886363","","153.5287672103","","EPSG:4326","","","","","","","","",""
"dr1411","3c929a71-3347-4b34-9e05-08c0b051ecd7","2021-02-03T00:20:48Z","","CC-BY-SA 4.0 (Int)","Greg Tasney","","","https://www.inaturalist.org/observations/68913313","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© Greg Tasney some rights reserved","","","https://www.inaturalist.org/observations/68913313","68913313","","Tasney, Greg","","","","","","","","","PRESENT","","","","","","","","","","6547ed97-5db7-45be-9168-cd125281d5ae","","","","","","","Australia","AU","Queensland","","","","Brisbane QLD, Australia","","","","","","","","","","","-27.547845","153.038418","EPSG:4326","","","","-27.547845","","153.0384183333","","EPSG:4326","","","","","","","","",""
"dr1411","23169069-b905-47dd-808c-aab8fbdd28e2","2021-07-05T20:19:37Z","","CC-BY-NC 4.0 (Int)","theressa","","","https://www.inaturalist.org/observations/57263557","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© theressa some rights reserved","","","https://www.inaturalist.org/observations/57263557","57263557","","Theressa","","","","","","","","","PRESENT","","","","","","","","","","4e946142-6710-4ec0-8936-8cbc69a6634b","","","","","","","Australia","AU","Queensland","","","","Lakewood Drive, Burpengary East, QLD, AU","","","","","","","","","","","-27.165364","153.001297","EPSG:4326","4.0","","","-27.16536383","","153.00129722","","EPSG:4326","","","","","","","","",""
"dr1411","ebda70eb-b0e4-4330-b5ff-90193f6b4227","2021-05-07T09:10:17Z","","CC-BY-NC 4.0 (Int)","koalasofstraddie","","","https://www.inaturalist.org/observations/76850944","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© koalasofstraddie some rights reserved","","","https://www.inaturalist.org/observations/76850944","76850944","","Koalasofstraddie","","","","","","","","","PRESENT","","","","","","","","Beside 29 claytons road -Amity Point","","9b5cb76c-6ca7-4080-a377-61cd91b7cfe9","","","","","","","Australia","AU","Queensland","","","","Moreton Bay Marine Park, Amity, QLD, AU","","","","","","","","","","","-27.401313","153.4415","EPSG:4326","80.0","","","-27.4013129939","","153.4415002092","","EPSG:4326","","","","","","","","",""
"dr1411","1369db28-7640-4be0-8de9-4f223f194859","2021-08-13T11:53:51Z","","CC-BY-NC 4.0 (Int)","robcullen","","","https://www.inaturalist.org/observations/90764629","","","","iNaturalist","Observations","iNaturalist observations","","HUMAN_OBSERVATION","","","","","© robcullen some rights reserved","","","https://www.inaturalist.org/observations/90764629","90764629","","Robcullen","","","","","","","","","PRESENT","","","","","","","","Scratch marks on Euc tereticornis appear to be koalas","","39f623ef-ff1f-4882-ae65-cec73558a251","","","","","","","Australia","AU","Queensland","","","","Oaky Creek QLD 4285, Australia","","","","","","","","","","","-28.176633","152.953061","EPSG:4326","15.0","","","-28.1766333313","","152.9530607193","","EPSG:4326","","","","","","","","",""
"dr1411","23a64905-f608-45a5-bf03-8a7a18bca750","2021-07-05T20:27:08Z","","CC-BY-NC 4.0 (Int)","toohey-forest-wildlife","","","https://www.inaturalist.org/observations/38788642","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© toohey-forest-wildlife some rights reserved","","","https://www.inaturalist.org/observations/38788642","38788642","","","","","","","","","","","PRESENT","","","","","","","","Sydney Blue Gum. Same koala and tree as yesterday","","daf6fcc6-f011-4ce7-855e-d1db7f2fd7c7","","","","","","","Australia","AU","Queensland","","","","Griffith University, Nathan, QLD, AU","","","","","","","","","","","-27.550076","153.062155","EPSG:4326","85.0","","","-27.5500757581","","153.0621547403","","EPSG:4326","","","","","","","","",""
"dr1411","fced15d1-0624-4a84-90f7-0b6c16487a73","2020-05-14T12:13:15Z","","CC-BY-NC 4.0 (Int)","toohey-forest-wildlife","","","https://www.inaturalist.org/observations/45852331","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© toohey-forest-wildlife some rights reserved","","","https://www.inaturalist.org/observations/45852331","45852331","","","","","","","","","","","PRESENT","","","","","","","","Non-Food tree but unknown possibly Soap tree or Celerywood","","7e535758-6947-481d-97be-cedec9e8741f","","","","","","","Australia","AU","Queensland","","","","Toohey Forest Park, Nathan, QLD, AU","","","","","","","","","","","-27.546838","153.058444","EPSG:4326","82.0","","","-27.5468375829","","153.0584441095","","EPSG:4326","","","","","","","","",""
"dr1411","bed53966-0247-4167-8f92-9cbf43038ef6","2020-10-11T10:15:56Z","","CC-BY-NC 4.0 (Int)","Lucas G Hopkins","","","https://www.inaturalist.org/observations/58933122","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© Lucas G Hopkins some rights reserved","","","https://www.inaturalist.org/observations/58933122","58933122","","Hopkins, G. Lucas","","","","","","","","","PRESENT","","","","","","","","","","eeff56ce-0471-4924-a19d-86ba8d3d5227","","","","","","","Australia","AU","Queensland","","","","Tallebudgera QLD 4228, Australia","","","","","","","","","","","-28.129474","153.436932","EPSG:4326","175.0","","","-28.1294740029","","153.436932452","","EPSG:4326","","","","","","","","",""
"dr1411","862a8322-1011-420e-91dd-c03575667026","2020-11-13T18:54:58Z","","CC-BY-NC 4.0 (Int)","Susan","","","https://www.inaturalist.org/observations/64780209","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© Susan some rights reserved","","","https://www.inaturalist.org/observations/64780209","64780209","","Susan","","","","","","","","","PRESENT","","","","","","","","","","9b8b65db-04c1-4d30-92e4-006d80a38d2b","","","","","","","Australia","AU","Queensland","","","","Mt Gravatt Outlook Reserve, Mount Gravatt, QLD, AU","","","","","","","","","","","-27.540347","153.074556","EPSG:4326","88.0","","","-27.5403469876","","153.0745562542","","EPSG:4326","","","","","","","","",""
"dr1411","a2b8a220-f22b-4b2f-bcd3-344296e26d9b","2020-02-22T07:32:26Z","","CC-BY-NC 4.0 (Int)","toohey-forest-wildlife","","","https://www.inaturalist.org/observations/39020828","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© toohey-forest-wildlife some rights reserved","","","https://www.inaturalist.org/observations/39020828","39020828","","","","","","","","","","","PRESENT","","","","","","","","In Tallowwood","","15205e9b-3a9b-42fe-989b-e9d952032c23","","","","","","","Australia","AU","Queensland","","","","University Road, Nathan, QLD, AU","","","","","","","","","","","-27.550789","153.058036","EPSG:4326","65.0","","","-27.5507893811","","153.0580357548","","EPSG:4326","","","","","","","","",""
"dr1411","8649c40d-2cd4-450d-8ec7-cbe4ac29dc66","2021-08-07T11:48:36Z","","CC-BY-SA 4.0 (Int)","Greg Tasney","","","https://www.inaturalist.org/observations/90244627","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© Greg Tasney some rights reserved","","","https://www.inaturalist.org/observations/90244627","90244627","","Tasney, Greg","","","","","","","","","PRESENT","","","","","","","","","","552aff73-8b04-4c72-b9ac-ffc8b975f387","","","","","","","Australia","AU","Queensland","","","","Nathan, Queensland, Australia","","","","","","","","","","","-27.55699","153.057277","EPSG:4326","","","","-27.55699","","153.0572766667","","EPSG:4326","","","","","","","","",""
"dr15033","f2c5d74c-c5e6-4501-8829-c5bed50e4d89","2020-01-30T01:16:18Z","","other","","","","","Thredbo Park Bushcare Group","","d4daa035-4353-4308-b9fb-f70ea6f2d7a8","","","Fauna","","HUMAN_OBSERVATION","","","{""dcterms:rightsHolder"":""Thredbo Park Bushcare Group""}","","","","","e4154c4a-0b4b-4032-80e6-e985bb32d6c6","","","Edmonds, Leigh","1","","","","","","","","PRESENT","","","","","","","","","","4d29c9ca-59cf-43df-8513-7ce3d6908e49","","","","","","","Australia","AU","Queensland","","","","","","","","","","","","","","","-27.487736","153.135342","EPSG:4326","","","","-27.4877361","","153.1353417","","","","","","","","","","",""
"dr1902","ab81f034-2a3d-444f-98a1-4f7498857203","","","CC-BY-NC 4.0 (Int)","","","","","","","","","","","","HUMAN_OBSERVATION","","","{""category"":""Mammals""}","Individual sightings","","","","","","questagame-350947","<a href='https://bee.questagame.com/#/profile/14054?questagame_user_id=14054'>cwpaine | questagame.com</a>","","","","","","","","","PRESENT","","","","","","","","","","ef42b053-dd0a-4790-95c3-3dcd0f0b1e41","","","","","","","Australia","AU","Queensland","","","","","","","","","","","","","","","-27.4","152.9","EPSG:4326","","","","-27.4","","152.9","","WGS84","","","","","","","","",""
"dr1902","2580cb12-723c-42d7-a70a-e94ec9272bff","","","CC-BY-NC 4.0 (Int)","","","","","","","","","","","","HUMAN_OBSERVATION","","","","Individual sightings","","","","","","questagame-441740","<a href='https://bee.questagame.com/#/profile/45271?questagame_user_id=45271'>Kyal_Snell | questagame.com</a>","","","","","","","","","PRESENT","","","","","","","","","","df5b10ec-1eee-4973-853f-25ee46bc8979","","","","","","","Australia","AU","Queensland","","","","","","","","","","","","","","","-21.3","149.1","EPSG:4326","","","","-21.3","","149.1","","WGS84","","","","","","","","",""
"dr1902","fa158062-f2d2-4850-bc9e-9275c4d845ce","","","CC-BY-NC 4.0 (Int)","","","","","","","","","","","","HUMAN_OBSERVATION","","","{""category"":""Mammals""}","Individual sightings","","","","","","questagame-342137","<a href='https://bee.questagame.com/#/profile/35819?questagame_user_id=35819'>fluke | questagame.com</a>","","","","","","","","","PRESENT","","","","","","","","","","45fb6e99-12e7-4d02-bb2e-d9faa6a2cacd","","","","","","","Australia","AU","Queensland","","","","","","","","","","","","","","","-27.5","152.9","EPSG:4326","","","","-27.5","","152.9","","WGS84","","","","","","","","",""
"dr1902","df19c01d-18f5-425a-a38a-43b23f6e09f9","","","CC-BY-NC 4.0 (Int)","","","","","","","","","","","","HUMAN_OBSERVATION","","","","Individual sightings","","","","","","questagame-422180","<a href='https://bee.questagame.com/#/profile/16820?questagame_user_id=16820'>mrady | questagame.com</a>","","","","","","","","","PRESENT","","","","","","","","","2440012","53cf68fa-de78-4f7a-92d1-5d995b67b51d","","","","","","","Australia","AU","Queensland","","","","","","","","","","","","","","","-27.5","153.1","EPSG:4326","","","","-27.5","","153.1","","WGS84","","","","","","","","",""
